gateCompressor;3;14.2431
graphicEqLab;0;23.4571
graphicEqLab;1;18.3356
graphicEqLab;2;
graphicEqLab;3;21.1229
highShelf;0;0.141641
highShelf;1;0.14162
highShelf;2;0.141631
highShelf;3;0.141654
HPF;0;0.099125
HPF;1;0.099146
HPF;2;0.099138
HPF;3;0.099147
korg35HPF;0;1.19455
korg35HPF;1;1.24318
korg35HPF;2;1.2289
korg35HPF;3;1.2071
korg35LPF;0;1.18419
korg35LPF;1;1.17883
korg35LPF;2;1.25043
korg35LPF;3;1.19448
lfBoost;0;0.141672
lfBoost;1;0.141649
lfBoost;2;0.141648
lfBoost;3;0.14164
lowBoost;0;0.141631
lowBoost;1;0.14166
lowBoost;2;0.141652
lowBoost;3;0.141663
lowCut;0;0.141649
lowCut;1;0.141664
lowCut;2;0.141644
lowCut;3;0.141608
lowShelf;0;0.094514
lowShelf;1;0.096602
lowShelf;2;0.094625
lowShelf;3;0.096477
LPF;0;0.103847
LPF;1;0.103874
LPF;2;0.103852
LPF;3;0.103853
moogHalfLadder;0;1.38553
moogHalfLadder;1;1.39661
moogHalfLadder;2;1.38141
moogHalfLadder;3;1.36502
moogLadder;0;1.03933
moogLadder;1;1.04319
moogLadder;2;1.00726
moogLadder;3;0.980239
moogVCF;0;2.71063
moogVCF;1;2.12486
moogVCF;2;2.71182
moogVCF;3;2.48506
multibandFilter;0;0.64805
multibandFilter;1;0.646407
multibandFilter;2;0.660414
multibandFilter;3;0.695612
notch;0;0.09909
notch;1;0.10169
notch;2;0.099101
notch;3;0.099101
oberheimBPF;0;1.08607
oberheimBPF;1;1.1178
oberheimBPF;2;1.12176
oberheimBPF;3;1.09366
oberheimBSF;0;1.11654
oberheimBSF;1;1.11201
oberheimBSF;2;1.13068
oberheimBSF;3;1.12106
oberheim;0;1.20598
oberheim;1;1.14047
oberheim;2;1.17251
oberheim;3;1.16186
oberheimHPF;0;1.07515
oberheimHPF;1;1.07294
oberheimHPF;2;1.10658
oberheimHPF;3;1.09207
oberheimLPF;0;1.12344
oberheimLPF;1;1.0994
oberheimLPF;2;1.16061
oberheimLPF;3;1.11165
parametricEqLab;0;19.39
parametricEqLab;1;14.2131
parametricEqLab;2;19.3831
parametricEqLab;3;20.716
parametricEqualizer;0;1.60906
parametricEqualizer;1;1.61077
parametricEqualizer;2;1.60581
parametricEqualizer;3;1.83783
peakingEQ;0;0.134674
peakingEQ;1;0.117056
peakingEQ;2;0.109221
peakingEQ;3;0.105732
peakNotch;0;0.109477
peakNotch;1;0.105062
peakNotch;2;0.114859
peakNotch;3;0.108443
sallenKey2ndOrderBPF;0;1.12426
sallenKey2ndOrderBPF;1;1.19088
sallenKey2ndOrderBPF;2;1.10409
sallenKey2ndOrderBPF;3;1.11911
sallenKey2ndOrder;0;1.11256
sallenKey2ndOrder;1;1.11691
sallenKey2ndOrder;2;1.12699
sallenKey2ndOrder;3;1.12693
sallenKey2ndOrderHPF;0;1.1875
sallenKey2ndOrderHPF;1;1.07067
sallenKey2ndOrderHPF;2;1.13027
sallenKey2ndOrderHPF;3;1.09642
sallenKey2ndOrderLPF;0;1.11268
sallenKey2ndOrderLPF;1;1.0875
sallenKey2ndOrderLPF;2;1.15789
sallenKey2ndOrderLPF;3;1.10499
sallenKeyOnePole;0;1.04961
sallenKeyOnePole;1;1.06392
sallenKeyOnePole;2;1.00478
sallenKeyOnePole;3;1.00103
sallenKeyOnePoleHPF;0;0.979839
sallenKeyOnePoleHPF;1;1.04139
sallenKeyOnePoleHPF;2;1.03746
sallenKeyOnePoleHPF;3;0.99038
sallenKeyOnePoleLPF;0;0.981485
sallenKeyOnePoleLPF;1;0.971551
sallenKeyOnePoleLPF;2;1.00336
sallenKeyOnePoleLPF;3;1.00819
spectralTilt;0;0.114566
spectralTilt;1;0.117802
spectralTilt;2;0.109686
spectralTilt;3;0.112742
vcfWahLab;0;15.3472
vcfWahLab;1;12.9857
vcfWahLab;2;
vcfWahLab;3;14.4057
vocoder;0;6.38585
vocoder;1;7.63385
vocoder;2;5.65654
vocoder;3;6.93206
wahPedal;0;0.232843
wahPedal;1;0.23285
wahPedal;2;0.311388
wahPedal;3;0.311356
bubble;0;2.18087
bubble;1;2.98514
bubble;2;1.98494
bubble;3;2.85379
complex_rain;0;2.24143
complex_rain;1;2.2426
complex_rain;2;2.18869
complex_rain;3;2.20732
door;0;1.09161
door;1;1.23429
door;2;1.28233
door;3;1.26048
fire;0;4.77062
