sallenKey2ndOrderLPF;0;106776;0.998409
sallenKey2ndOrderLPF;1;123089;1.02826
sallenKey2ndOrderLPF;2;74900;1.01745
sallenKey2ndOrderLPF;3;69640;1.03363
sallenKeyOnePole;0;66267;0.946587
sallenKeyOnePole;1;85840;0.950457
sallenKeyOnePole;2;51008;0.952348
sallenKeyOnePole;3;44966;0.947538
sallenKeyOnePoleHPF;0;66267;1.00162
sallenKeyOnePoleHPF;1;85840;0.960674
sallenKeyOnePoleHPF;2;51008;0.955189
sallenKeyOnePoleHPF;3;44966;0.950074
sallenKeyOnePoleLPF;0;61912;0.926187
sallenKeyOnePoleLPF;1;78982;0.915137
sallenKeyOnePoleLPF;2;46470;0.925677
sallenKeyOnePoleLPF;3;39469;0.900405
spectralTilt;0;144561;0.209993
spectralTilt;1;119108;0.209852
spectralTilt;2;83030;0.204156
spectralTilt;3;82993;0.204152
vcfWahLab;0;3657627239;17.0915
vcfWahLab;1;870686479;15.3644
vcfWahLab;2;;
vcfWahLab;3;2055852072;15.8201
vocoder;0;1346985846;2.27049
vocoder;1;1398181068;1.92064
vocoder;2;1361668598;9.06894
vocoder;3;739148391;2.01299
wahPedal;0;37210;0.277292
wahPedal;1;43273;0.277268
wahPedal;2;21398;0.27732
wahPedal;3;21053;0.277291
bubble;0;22002643;1.95815
bubble;1;18196518;2.57061
bubble;2;18504103;1.84102
bubble;3;16453017;3.02421
complex_rain;0;23106714;2.39837
complex_rain;1;28574336;2.23794
complex_rain;2;18911491;2.38839
complex_rain;3;18452432;2.23163
door;0;17155361;1.62987
door;1;19780864;1.69335
door;2;16581440;1.67046
door;3;16349934;1.64599
fire;0;82405762;3.31209
fire;1;92193550;2.46682
fire;2;81024818;3.01454
fire;3;74580163;2.60787
insects;0;1966457535;17.4573
insects;1;2420586217;13.1569
insects;2;1896184246;16.0485
insects;3;1671868613;14.2842
rain;0;5950;0.080624
rain;1;7507;0.080067
rain;2;5978;0.080615
rain;3;5447;0.080069
thunder;0;155905741;9.07743
thunder;1;186526607;8.38703
thunder;2;149960512;10.7802
thunder;3;151564003;8.69603
windchimes;0;46509880;4.74679
windchimes;1;73222365;3.63868
windchimes;2;41424937;4.29559
windchimes;3;38293906;3.96456
wind;0;4193949;3.35629
wind;1;3726079;2.9896
wind;2;3482417;2.85522
wind;3;3486438;3.22237
churchOrgan;0;476688658;4.67539
churchOrgan;1;568372819;5.13181
churchOrgan;2;337523998;4.21134
churchOrgan;3;254775490;4.82195
filterOsc;0;47271;0.277732
filterOsc;1;62316;0.227948
filterOsc;2;29966;0.219735
filterOsc;3;30868;0.219798
noise;0;320;0.025424
noise;1;659;0.025649
noise;2;296;0.026328
noise;3;203;0.025344
noiseMetadata;0;304;0.025337
noiseMetadata;1;544;0.025316
noiseMetadata;2;189;0.025339
noiseMetadata;3;143;0.025336
osc;0;15889;0.186479
osc;1;22989;0.19256
osc;2;7451;0.186513
osc;3;8043;0.186481
osci;0;28051;0.203461
osci;1;39077;0.202427
osci;2;19502;0.203567
osci;3;19027;0.203487
sawtoothLab;0;5204502;0.809952
sawtoothLab;1;5637266;1.04806
sawtoothLab;2;4562151;0.814163
sawtoothLab;3;5042570;0.745445
virtualAnalog;0;54716501;2.28333
virtualAnalog;1;56365694;2.13156
virtualAnalog;2;57194109;2.39236
virtualAnalog;3;60203996;2.1211
virtualAnalogLab;0;1133356834;18.5525
virtualAnalogLab;1;2757700824;16.3418
virtualAnalogLab;2;;
virtualAnalogLab;3;3421494413;16.6281
autopan;0;113867;1.1368
autopan;1;157639;1.09642
autopan;2;88790;1.09117
autopan;3;86391;1.10313
capture;0;22078;0.151829
capture;1;31099;0.15167
capture;2;17913;0.153779
capture;3;17964;0.153759
drumkit;0;10165435;0.654869
drumkit;1;18558365;0.679894
drumkit;2;9678685;0.706127
drumkit;3;9148061;0.621538
guitarix;0;27579890;5.23696
guitarix;1;173703644;5.19199
guitarix;2;39780584;5.25068
guitarix;3;31565858;5.22092
inlooper;0;51993;0.445074
inlooper;1;78648;0.475048
inlooper;2;32266;0.496491
inlooper;3;28999;0.487398
matrix;0;11977371;0.14669
matrix;1;7861544;0.143244
matrix;2;10054960;0.143385
matrix;3;2377704;0.148888
midiTester;0;0;0.003888
midiTester;1;0;0.003542
midiTester;2;0;0.003962
midiTester;3;0;0.00361
mixer;0;11088811;0.371266
mixer;1;9387658;0.290771
mixer;2;8397714;0.423113
mixer;3;4751022;0.287774
statespace;0;10313561;0.44553
statespace;1;4382642;0.411888
statespace;2;7447268;0.440277
statespace;3;5386932;0.325134
switcher;0;489;0.029843
switcher;1;890;0.02981
switcher;2;801;0.029134
switcher;3;805;0.029155
tester2;0;218478;0.181425
tester2;1;361203;0.226746
tester2;2;215160;0.189127
tester2;3;204430;0.190692
tester;0;163509;0.425819
tester;1;326002;0.402554
tester;2;143020;0.428869
tester;3;139306;0.388875
UITester;0;89446;3.71177
UITester;1;122080;3.72252
UITester;2;88522;3.68373
UITester;3;54488;3.70285
freeverb;0;8603226;1.94579
freeverb;1;8125498;2.69705
freeverb;2;8777311;2.81203
freeverb;3;4400620;3.34886
fact;0;0;0.003962
fact;1;0;0.003634
fact;2;0;0.004242
fact;3;0;0.00397
fold;0;4;0.502318
fold;1;7;0.499928
fold;2;4;0.500058
fold;3;4;0.502355
mesh;0;1824;0.065519
mesh;1;1353;0.068136
mesh;2;1897;0.063435
mesh;3;1444;0.067368
serial;0;4;0.492127
serial;1;4;0.492106
serial;2;4;0.48647
serial;3;4;0.506487
sum;0;32905;0.224897
sum;1;42054;0.220527
sum;2;10345;0.231676
sum;3;7995;0.229406
flanger;0;324802;0.384742
flanger;1;424182;0.400048
flanger;2;299335;0.390459
flanger;3;285702;0.38698
phaser;0;3079379;1.4768
phaser;1;3527319;1.31992
phaser;2;2884729;1.46528
phaser;3;2693716;1.19033
phaserFlangerLab;0;3426501481;16.0849
phaserFlangerLab;1;474162380;14.4976
phaserFlangerLab;2;;
phaserFlangerLab;3;1833149778;15.0096
brass;0;4936444;1.58801
brass;1;4579582;1.23076
brass;2;3976000;1.40854
brass;3;2474957;1.23169
brassMIDI;0;4649466;1.38307
brassMIDI;1;4027706;1.22291
brassMIDI;2;3597723;1.20157
brassMIDI;3;2694747;1.10227
churchBell;0;368118778;4.31886
churchBell;1;426981319;3.74085
churchBell;2;419119729;4.19293
churchBell;3;291065598;3.88367
clarinet;0;3308462;0.783476
clarinet;1;2549461;0.687406
clarinet;2;2828508;0.769121
clarinet;3;2392523;0.742364
clarinetMIDI;0;4154268;1.33125
clarinetMIDI;1;4005064;1.24977
clarinetMIDI;2;3375570;1.33269
clarinetMIDI;3;3084663;1.32175
djembeMIDI;0;34423693;1.36288
djembeMIDI;1;38958787;1.27638
djembeMIDI;2;29426332;1.39707
djembeMIDI;3;25113902;1.39732
elecGuitarMIDI;0;16669035;2.38243
elecGuitarMIDI;1;16505950;2.46572
elecGuitarMIDI;2;14292854;2.77401
elecGuitarMIDI;3;12880131;2.35286
englishBell;0;365988098;4.38333
englishBell;1;430376392;3.98257
englishBell;2;419844890;4.23564
englishBell;3;292583224;3.92968
blowBottle;0;314956966;4.57329
blowBottle;1;413301855;4.82624
blowBottle;2;279238029;4.18432
blowBottle;3;269066632;5.88229
bowed;0;324276306;4.95769
bowed;1;445231136;5.28126
bowed;2;290792236;4.62274
bowed;3;276367252;6.09854
brass;0;332279362;4.23578
brass;1;417327130;4.41018
brass;2;287370459;3.801
brass;3;289683429;4.98799
clarinet;0;301424723;4.34598
clarinet;1;411144641;4.38061
clarinet;2;261484161;3.88294
clarinet;3;256268150;5.16002
flute;0;358768094;4.24395
flute;1;448212387;5.04306
flute;2;293863252;4.3198
flute;3;278952957;6.02447
fluteStk;0;319694609;4.10353
fluteStk;1;410090351;4.44712
fluteStk;2;270188393;3.80086
fluteStk;3;258757633;5.27187
glassHarmonica;0;332961173;4.5308
glassHarmonica;1;426938001;4.89948
glassHarmonica;2;280839473;4.86198
glassHarmonica;3;267433249;6.35688
NLFeks;0;248471539;3.95576
NLFeks;1;331624111;4.40111
NLFeks;2;227387041;3.49253
NLFeks;3;220144167;4.74205
NLFfm;0;237979774;4.0876
NLFfm;1;332731841;4.78921
NLFfm;2;207101440;4.75134
NLFfm;3;194872062;4.99695
piano1;0;2883489527;3.93967
