glassHarmonica;1;1939
glassHarmonica;2;2304
glassHarmonica;3;1939
NLFeks;0;2168
NLFeks;1;1678
NLFeks;2;2016
NLFeks;3;1695
NLFfm;0;2118
NLFfm;1;1596
NLFfm;2;1968
NLFfm;3;1715
piano1;0;8054
piano1;1;7203
piano1;2;
piano1;3;7896
saxophony;0;2245
saxophony;1;1789
saxophony;2;2106
saxophony;3;1834
sitar;0;1569
sitar;1;1220
sitar;2;1460
sitar;3;1192
tibetanBowl;0;3010
tibetanBowl;1;2510
tibetanBowl;2;2829
tibetanBowl;3;2616
tunedBar;0;2365
tunedBar;1;1840
tunedBar;2;2198
tunedBar;3;1832
uniBar;0;1898
uniBar;1;1428
uniBar;2;1736
uniBar;3;1408
1dDampedWaveEquation;0;5132
1dDampedWaveEquation;1;3980
1dDampedWaveEquation;2;4420
1dDampedWaveEquation;3;3864
BowedString;0;7132
BowedString;1;4859
BowedString;2;11001
BowedString;3;6647
ControllableNonPhysicalString;0;6598
ControllableNonPhysicalString;1;4780
ControllableNonPhysicalString;2;7324
ControllableNonPhysicalString;3;4724
HammeredString;0;5938
HammeredString;1;4809
HammeredString;2;10714
HammeredString;3;6247
PianoHammeredString;0;4711
PianoHammeredString;1;3961
PianoHammeredString;2;7137
PianoHammeredString;3;5029
StiffString;0;6862
StiffString;1;4559
StiffString;2;6868
StiffString;3;4392
flute;0;599
flute;1;638
flute;2;609
flute;3;636
fluteMIDI;0;625
fluteMIDI;1;675
fluteMIDI;2;631
fluteMIDI;3;658
frenchBell;0;2294
frenchBell;1;2041
frenchBell;2;2223
frenchBell;3;2043
germanBell;0;2294
germanBell;1;2041
germanBell;2;2223
germanBell;3;2043
guitarMIDI;0;685
guitarMIDI;1;669
guitarMIDI;2;743
guitarMIDI;3;651
karplus;0;459
karplus;1;493
karplus;2;452
karplus;3;509
marimbaMIDI;0;3431
marimbaMIDI;1;3144
marimbaMIDI;2;3287
marimbaMIDI;3;2945
harmonicOscillator2;0;127
harmonicOscillator2;1;127
harmonicOscillator2;2;127
harmonicOscillator2;3;127
harmonicOscillator3;0;127
harmonicOscillator3;1;127
harmonicOscillator3;2;127
harmonicOscillator3;3;127
harmonicOscillator;0;81
harmonicOscillator;1;81
harmonicOscillator;2;81
harmonicOscillator;3;81
paramOsc;0;81
paramOsc;1;81
paramOsc;2;81
paramOsc;3;81
audioParamOsc;0;109
audioParamOsc;1;108
audioParamOsc;2;101
audioParamOsc;3;106
hammerOsc;0;223
hammerOsc;1;225
hammerOsc;2;221
hammerOsc;3;225
bouncingOsc;0;199
bouncingOsc;1;199
bouncingOsc;2;197
bouncingOsc;3;196
pluckedOsc;0;169
pluckedOsc;1;171
pluckedOsc;2;173
pluckedOsc;3;173
bowedOsc;0;167
bowedOsc;1;169
bowedOsc;2;174
bowedOsc;3;170
nlOsc;0;255
